Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770257656,20,,Aggregated,36.100000,0.000000,7,7,8,8,8,18,440,620,800,970,1100,82099,78858,7,26.628662464158733,0.42308899992349325,1149.6964379994097,26.71489299504257
1770257657,20,,Aggregated,36.600000,0.000000,7,7,8,8,8,18,440,620,800,970,1100,82122,78858,7,26.7994993308488,0.42308899992349325,1149.6964379994097,26.905725627724603
1770257658,20,,Aggregated,36.400000,0.000000,7,7,8,8,8,18,450,620,820,1100,1100,82163,78858,7,27.135376610286432,0.42308899992349325,1149.6964379994097,27.26513150688266
1770257659,20,,Aggregated,36.600000,0.000000,7,7,8,8,8,18,450,630,820,1100,1100,82192,78858,7,27.3367443984447,0.42308899992349325,1149.6964379994097,27.487529199922133
1770257660,20,,Aggregated,34.200000,0.000000,7,7,8,8,8,19,450,630,820,1100,1100,82233,78858,7,27.605127591866587,0.42308899992349325,1149.6964379994097,27.79795216032493
1770257661,20,,Aggregated,35.400000,0.000000,7,7,8,8,8,19,460,630,820,1100,1100,82263,78858,7,27.791710862841946,0.42308899992349325,1149.6964379994097,28.024421671954585
1770257662,20,,Aggregated,36.000000,0.000000,7,7,8,8,8,19,460,630,830,1100,1100,82297,78858,7,28.05437306655122,0.42308899992349325,1149.6964379994097,28.331445860723964
1770257663,20,,Aggregated,34.400000,0.000000,7,7,8,8,8,19,460,630,830,1100,1100,82341,78858,7,28.325708026462728,0.42308899992349325,1149.6964379994097,28.70594236164244
1770257664,20,,Aggregated,35.100000,0.000000,7,7,8,8,8,19,460,640,830,1100,1100,82370,78858,7,28.536619800934382,0.42308899992349325,1149.6964379994097,28.957278135243413
1770257665,20,,Aggregated,35.200000,0.000000,7,7,8,8,8,20,470,650,830,1100,1100,82412,78858,7,28.790811696342328,0.42308899992349325,1149.6964379994097,29.30471290588749
1770257666,20,,Aggregated,34.900000,0.000000,7,7,8,8,8,20,470,650,830,1100,1100,82443,78858,7,28.995863047668855,0.42308899992349325,1149.6964379994097,29.57129168031246
1770257667,20,,Aggregated,33.100000,0.000000,7,7,8,8,8,20,470,650,830,1100,1100,82493,78858,7,29.242825431284654,0.42308899992349325,1149.6964379994097,29.944916538372954
1770257668,20,,Aggregated,34.000000,0.000000,7,7,8,8,8,21,470,650,830,1100,1100,82533,78858,7,29.449532668192926,0.42308899992349325,1149.6964379994097,30.24349048259484
1770257669,20,,Aggregated,33.800000,0.000000,7,7,8,8,8,21,470,650,830,1100,1100,82583,78858,7,29.695853469757285,0.42308899992349325,1149.6964379994097,30.616301175786784
1770257670,20,,Aggregated,37.000000,0.000000,7,7,8,8,8,21,470,650,830,1100,1100,82623,78858,7,29.891843649152968,0.42308899992349325,1149.6964379994097,30.914224852643937
1770257671,20,,Aggregated,37.700000,0.000000,7,7,8,8,8,21,470,650,830,1100,1100,82673,78858,7,30.140110830972198,0.42308899992349325,1149.6964379994097,31.286224039287312
1770257672,20,,Aggregated,38.400000,0.000000,7,7,8,8,8,22,470,650,830,1100,1100,82713,78858,7,30.341422285819156,0.42308899992349325,1149.6964379994097,31.583499570805074
1770257673,20,,Aggregated,39.900000,0.000000,7,7,8,8,8,22,470,650,830,1100,1100,82763,78858,7,30.59220871030483,0.42308899992349325,1149.6964379994097,31.95468989765958
1770257674,20,,Aggregated,40.900000,0.000000,7,7,8,8,8,22,470,650,830,1100,1100,82803,78858,7,30.79163289310722,0.42308899992349325,1149.6964379994097,32.25131939664022
1770257675,20,,Aggregated,41.700000,0.000000,7,7,8,8,8,23,470,650,830,1100,1100,82853,78858,7,31.037152839401834,0.42308899992349325,1149.6964379994097,32.62170349896805
1770257676,20,,Aggregated,42.400000,0.000000,7,7,8,8,8,23,470,650,830,1100,1100,82893,78858,7,31.233048342308283,0.42308899992349325,1149.6964379994097,32.91768906904081
